"FL2009P4_cov.sum","FP.GCC_cov.sum","H1306_1_cov.sum","H1306_2_cov.sum","H1306_3_cov.sum","ND822Pi_cov.sum","US0400009_cov.sum","US100006_cov.sum"
"PITG_00209",23.5287486115146,45.3695756274851,26.0403755275153,60.4024111982293,28.1436989537234,25.3917083611774,21.7842166283114,24.9954896551608
"PITG_00210",21.4884356040061,43.6383835364462,23.86024262438,64.6434685596872,29.5313103108325,25.551327799102,25.5871085550301,24.1593521486995
"PITG_00211",22.3104593586894,45.7808688787264,21.8251812482112,63.0854315340133,26.5885094214375,25.9984081997477,21.8519952231463,25.6969472982517
"PITG_00212",20.7995304856179,43.3458825788519,25.7376181707764,58.9317381032925,28.0015081275642,24.4216890810364,20.0990979470751,22.5467866205047
"PITG_00213",22.4562066686388,45.0002029070118,24.3502543244698,55.6493697681388,29.4555227635696,20.9326198510876,15.5185547136305,20.921053014496
"PITG_00214",20.0751889769748,44.7345547235852,21.4730778640301,54.6039952232137,25.0567634248664,24.4856030939064,19.8420215853294,21.3120747588389
"PITG_00215",23.9251730726257,50.1180770883244,23.6914156119198,60.5143738347333,30.210706512769,26.9806171401821,21.7148157358996,23.0438718362913
"PITG_00216",19.3526358325174,40.3526467343911,19.5940222157728,49.1075622875651,22.202241659267,25.7142020381122,20.2445277440642,24.2556907904094
"PITG_00217",21.8123179402849,47.2848078359877,21.5083422922392,59.3014779765638,21.7704902044176,27.808893564199,21.0411288793728,24.3504802034598
"PITG_00218",21.6053104509314,52.2743794786652,23.0550726913658,65.7157050092571,25.8357821513136,25.5405596273674,25.4833265235414,23.4518593092017
"PITG_00219",22.1939487430897,48.3571105772465,23.353016358675,54.577966243028,25.9800238185482,24.3457954008601,23.1018265402952,24.5199936487437
"PITG_00220",21.6493646504564,52.1738816627982,23.9041471378748,67.3162781768139,23.8661341952966,25.5948531945026,17.1985051148746,23.4059075138923
"PITG_00221",22.4473706223285,53.7750824992276,23.3453409168022,62.2754662828831,30.4948476297178,26.81144794986,21.9937504559487,23.3057494522136
"PITG_00222",25.9633277838784,43.0911265734003,22.6617116247954,54.5287699157589,26.2378665060298,24.9125163588631,20.7770732041545,21.7450250080069
"PITG_00223",21.8653224298877,46.0948888253942,23.1124995674395,64.1349186063155,25.7518306787422,25.1613995656714,23.0643708356976,23.4054794000433
"PITG_00224",22.1604164098862,48.2128372061376,26.2080677678153,63.803952775936,29.6593860987335,24.1824466829245,23.9130035424792,25.2340591428069
"PITG_00225",22.3306665987995,49.0362427113472,24.9724262566627,59.7040535644166,25.8993551829581,26.1318663552963,23.9178891830366,24.7760568628673
"PITG_00226",21.9948520022521,47.2973989428688,22.0686838767807,61.031786871663,24.4580758611993,24.4336868329634,23.4315100476739,22.9637544113079
"PITG_00227",24.1815651927431,50.611735921971,26.3771014443612,62.0764520192435,25.4460083136108,25.5022473392905,23.0610250780512,25.3975267154102
"PITG_00228",21.9177822877769,49.1996293674296,23.6140992140713,62.3281106025487,29.0145152074561,27.3499013994126,21.1341192388722,24.0305166910631
"PITG_00229",24.4357250888165,43.4098450335561,22.2547242021879,61.7223207574138,27.9812761726891,25.6909705799316,24.3164368689846,23.1760255421407
"PITG_00230",20.493830309555,41.3727661807925,20.7077764926695,56.1927936188982,27.1523384288371,24.749373918778,21.8596218178851,24.429099127492
"PITG_00231",22.9154018495696,50.6945216924969,23.7880305112473,58.8249367222638,31.1047198324286,23.9493566643399,24.7196060656327,21.7164565031703
"PITG_00232",19.1822034808056,48.123003325335,21.6143510355034,53.124577643673,24.9970494513873,24.6710978741277,24.394933909663,22.6760483592168
"PITG_00233",22.7015864461593,52.6766120886676,24.3790917128385,59.2916600824567,25.9515103531508,25.3435135485905,21.1924115945984,23.3925320118628
"PITG_00234",17.2452780046303,44.0462633895709,17.0024176911228,48.0200507250594,21.6732209653497,21.1375832170377,16.7845689124332,19.0051700149452
"PITG_00235",21.2700827201516,40.4510468677126,28.4417021261248,51.8023460297852,26.1667351206395,23.9722316227448,22.5070250286388,28.038006096833
"PITG_00236",21.0437751516886,45.8172083172671,21.5378337214267,55.7584651595,29.1087253366654,25.5700932364286,19.8870963666785,23.755159111992
"PITG_00237",23.0329566356561,44.8548059045167,23.1019253510104,58.4092997500011,23.6926085712046,25.2344717285238,19.7618249415131,23.3032733118856
"PITG_00238",19.6847233037991,43.8719988673525,19.5855264366606,50.9315079822946,20.6165055968174,24.1746196554408,19.3383748421914,19.9891342727833
"PITG_00240",23.2805568217516,38.3169431130878,13.6311928032649,35.2681032125345,14.2590269787235,21.5433750599794,32.8776382331222,25.6562946712624
"PITG_00241",22.138563932151,29.5089732122334,11.8586105410166,28.5272963915346,12.10267858994,17.1576953739624,30.9684459437261,26.9042115051342
"PITG_00244",22.5446070372514,59.0850083817201,22.858184609738,59.2607637537778,26.8364565865982,25.0011967143309,33.9360807432442,25.1667781550153
"PITG_00245",20.0426467731185,45.289797265548,17.5551815539114,48.8387370341235,21.0753737967622,22.7206462791497,22.1791040923587,18.7031224271455
"PITG_00246",28.6536709159548,73.0127963898192,24.5650337465018,65.7483019624345,31.1565437731309,24.7545013293778,41.0427026349806,24.3328223188222
"PITG_00247",23.9413760463055,55.128354844865,13.8523280464852,44.7991827794248,23.5488662813412,18.0401771064524,27.4789943014373,16.8832942180887
"PITG_00248",23.0834653075109,40.817408716437,23.0965606086522,51.9203003496206,18.6686614061221,25.7416778241697,19.9086651344642,21.5467224862437
"PITG_00249",18.1576005834568,40.4591000328997,22.1025608498276,50.2216303475757,19.613529417275,25.226541827023,23.2414883820849,22.6088329842964
"PITG_00250",20.1273462765825,47.1749945660533,22.5604996546859,60.4944324108373,32.7886289599534,24.2485412343621,25.0346601727426,23.8946645472275
"PITG_00251",20.6764583385959,50.0377646956494,23.9006511361283,61.3992472387543,25.8429435499898,26.6016514667618,23.7216668167543,23.3812521899312
"PITG_00252",16.6486289203387,37.7194382905087,17.7245181613942,48.2878338440582,21.4174086402692,21.0661047234779,20.1133496539939,18.8170029720045
"PITG_00253",22.3640282209631,46.9291355309059,23.5352092454576,64.4209314467561,27.4672838426922,25.5885899069429,24.1581383890982,23.705592024023
"PITG_00254",17.1146688793474,42.4268868451282,17.768957797283,46.0979259742655,16.2512247342353,19.8586546832332,16.0408035307501,17.8537515386181
"PITG_00255",29.1525700181337,42.7934289817637,28.5515759302685,64.8949981032589,27.8727397560461,24.7532774539088,24.2807905176429,27.2823100471431
"PITG_00256",23.2629806837164,50.3379074141183,21.1212643347322,56.810237403669,25.1613416653276,23.7970738587247,24.6702214218225,22.9638984136035
"PITG_00257",21.9300044224296,50.229927663516,24.3142302818564,60.2883415487515,25.3361245595974,24.8293764590599,24.9586453386817,24.8382646876445
"PITG_00258",25.4844633198463,46.8263592629647,24.7765191523082,62.9444180303902,20.5925143700027,26.7773246190944,20.5132825925436,27.9419662448035
"PITG_00259",21.031057996502,46.481526411227,23.0242027493471,55.4020057221525,18.289583505955,21.1265458997579,20.6425765758007,21.3014146165809
"PITG_00260",20.0501427195754,47.5593739862608,24.714338809094,50.4054487490916,23.3595062529181,26.2185279774885,19.0587755888243,19.2805611643347
"PITG_00261",19.5979989270366,40.7135481517666,20.6965763425395,55.2397217789609,25.8448757802006,23.6070373541001,16.694759154572,24.149930082207
"PITG_00262",20.3676087590603,49.1059483125306,24.0700732055325,64.388168012835,30.6065710269235,25.8267550143101,21.3306370334424,23.1042847583079
"PITG_00263",22.4253461491824,49.8626585143049,24.0297040892493,64.2836827805398,29.3020930678034,23.6814272740025,22.8561466311982,23.848318009222
"PITG_00264",21.1727053677536,48.8752650183354,22.4889500566981,62.6323627245635,27.5052981477769,24.6174193741794,21.0262965278072,23.5821751932057
"PITG_00265",25.8092590049481,52.8947030813621,24.32294180832,58.5886712699259,24.5139903490236,24.6065157526729,20.6045819476971,23.7765971269119
"PITG_00266",12.5240315294594,39.1282134731074,13.286880771043,32.3190258883858,11.2713333816872,11.2869231528787,9.90848268347499,11.1568756677655
"PITG_00267",24.0770181534351,50.2502613835631,26.5770006742756,70.3171430898989,14.267077312319,25.0865222243603,20.4229197393722,28.6697524458625
"PITG_00268",21.8787840440821,39.4127556166525,21.6322794378966,50.3467085262599,10.442996570773,31.555296790413,14.9856507077773,21.8137339499499
"PITG_00269",20.2727055396769,47.4551210081598,21.9767324008437,59.1661015512961,26.3964277694229,24.2302173145405,19.3932288877028,20.5296296071105
"PITG_00270",22.9221214606773,47.5228280119571,20.6884122782215,62.4671694210721,26.8034347477153,24.4562008600673,23.7777277847896,22.5997340775672
"PITG_00271",22.8227652085174,46.1181476569541,22.0224593480933,57.3524339805815,27.3701707737464,25.5207434866901,22.4896865649972,24.2947333864177
"PITG_00272",19.5064055958498,45.2529989692613,25.3264064036083,60.6013913712259,26.7184095164283,23.1852053480947,26.4949707404249,23.9096215904261
"PITG_00273",22.620596767771,44.9113391624634,23.1111605232417,59.3549439058846,24.2291118216685,26.6217850049118,24.0199047946946,24.9487502331457
"PITG_00274",22.1714912579555,47.5976624712526,23.5698297511483,60.7477942128289,27.5143445716243,25.324175939895,21.1671538199481,23.7372998755635
"PITG_00275",21.4645271573356,46.8623111710955,23.5688613355211,54.2701268183041,19.3358296481364,25.0592651230543,20.3870868725009,23.7084877926889
"PITG_00276",21.2740831371138,52.237414981627,18.6330540240403,59.7613940328828,26.4645182936631,22.5337136123006,18.6331998462407,23.6115890080062
"PITG_00279",20.002926833633,52.6562035890176,17.0438026244265,40.8277792321173,21.5575708699819,19.66459850164,24.9190994988659,16.4719094541618
"PITG_00280",21.3986846716657,46.8202288958377,21.7999980284127,52.3431879589143,21.395869183567,24.1397238565006,21.1084892554998,22.6633673244554
"PITG_00281",24.3356471023901,50.5515147664834,23.8232509670668,57.8291028629013,27.1416122986922,27.8099347239173,21.7461868812909,23.9469430030059
"PITG_00282",22.6678830230125,52.4157198867069,21.1791549942753,50.1896969435448,16.9870479544437,26.2113185643431,21.4168852144078,24.5786008839456
"PITG_00283",18.597178210857,42.0697021272068,21.2462822161542,56.7699346405229,24.4048566779052,24.5311306972887,21.1852315706344,20.5982844087423
"PITG_00284",24.0560115880865,52.3983138885005,23.7446996170797,64.7282020993259,30.7970461060932,26.0079688285093,23.910113814319,24.0476051674344
"PITG_00286",21.5571823643892,44.6213638127477,22.9964692621301,60.3283400439437,26.4312477082922,23.1340572844826,22.2915723789567,20.9963143981502
"PITG_00287",19.1854619903487,44.8461426720853,22.8061247250029,60.0454011577985,22.7597422994582,24.1285577659941,21.6713339337948,23.8509297390583
"PITG_00288",21.6822734363919,41.3820581081833,21.8857062797311,60.7642520123245,31.6155063076468,27.71992388329,21.2830701544312,25.9602275282653
"PITG_00289",21.9667653421723,49.3408710615202,22.7229539831522,60.2221012146523,22.6848704272615,24.1251565619124,22.9915657158024,23.6334752897069
"PITG_00290",25.1920705229005,40.3234852488563,29.4844508602262,59.9354690698772,23.5207623862393,24.2621202383979,24.9540519141158,24.1104363044763
"PITG_00291",23.8070079303221,47.5492644569668,25.1414581867954,61.7978011980953,27.6821147135797,27.0694562152453,22.8362091196414,25.0891227377077
"PITG_00292",22.6281822695786,51.2923564958753,26.9098234645403,62.1095188930234,25.2660194642642,30.9232434763928,21.8927700762614,26.3971068853741
"PITG_00293",25.2397042030597,46.2216029278274,27.0565304156436,47.8201406628141,22.7734697818487,26.0456762636677,26.9976663179114,26.6876592718609
"PITG_00294",26.336851710228,54.5335472555805,23.3066437620347,59.4386653321724,24.5981349982271,27.1155546446583,23.916309413204,24.2540867147525
"PITG_00295",23.504893909339,54.5655813155697,23.3898546748009,58.2573700725336,26.0029536891987,22.8503057208629,21.6146693992753,26.0880382010142
"PITG_00296",22.1896881456903,50.8359607087254,22.8016814897322,58.3851917702558,24.5227424937597,23.1141983386636,19.7353708928109,19.6192274894169
"PITG_00297",28.3086740261359,55.4148841298329,24.5024339141567,59.226856759922,25.7245874117059,28.6862452188191,27.2402682918762,32.1459568181818
"PITG_00298",22.367644707527,48.0151788958032,22.421813668351,57.4882883597595,28.076022531396,25.5031960293499,21.4136913673429,22.7326502624424
"PITG_00299",21.5406604566756,48.5952644196177,23.7863577872884,64.7304236096755,28.969912741727,25.7764251572268,21.8611821671799,22.3130375624622
"PITG_00300",22.1886071739571,48.6334200607868,22.988396994981,61.3141989577853,26.3924736666434,25.9770669316303,22.083286047341,26.1012903923396
"PITG_00301",21.3318825392601,46.0834260141757,25.3755536259009,63.6059965323824,27.319870814968,26.9190126257379,23.6629546153244,25.5221240614741
"PITG_00302",22.6304177474115,54.3540014012146,24.3248602978592,59.6487914839856,27.1302682658781,25.4191672842392,21.7015945902928,21.7048684490639
"PITG_00303",22.5584593854845,59.8515500918244,23.6334850003599,65.5807331734563,25.2822968039226,24.5798109560511,19.9730752128408,22.4513859830081
"PITG_00304",21.1094142508036,40.896473769589,21.7089707465641,57.128137777771,21.6467143049428,26.1202730028089,23.6241196719253,24.1796876407436
"PITG_00305",21.4940822192461,51.6577221727209,24.6664966609011,58.7084966106826,28.1107749884007,25.3198159000993,24.8045149223945,24.2411841202499
"PITG_00306",20.7344907607355,49.7953229492774,24.4034694964705,59.0994572844583,32.3884104050664,24.0950464355188,24.7654027420329,23.1040087877465
"PITG_00307",21.9152982064413,53.5350608491197,24.8471256525106,67.8098068034134,28.2050343901169,23.2517304155421,24.619790078659,21.0357915089696
"PITG_00308",20.7472409254672,43.7976504603878,24.7278714609357,58.9210383526849,25.9977757940251,23.3697793568124,20.8913894571144,25.1673616166828
"PITG_00309",22.5403805147345,47.8441135629904,24.1253319297987,56.5660883930214,28.6923530030649,24.8644591042685,19.6445221249162,22.2807189954211
"PITG_00310",22.7838236452882,52.581756636399,23.1391242181916,58.9311524283282,27.7011170953242,25.1556903740952,21.5209662974306,25.4379575211714
"PITG_00311",20.2385208148769,50.7480007777669,20.1018671113972,61.3068664176123,28.4432311391539,23.8197204738302,18.9852933634425,23.7686535990151
"PITG_00312",22.8084996055788,49.315039216706,21.4545409536951,58.2930729308886,29.1093169568103,22.9071143090322,23.6938605167055,22.5227036250684
"PITG_00313",23.7716237845895,44.6063541210293,25.0127479610904,60.1734769171072,31.1249672409486,24.5215875823153,23.1511211926897,21.2818806193188
"PITG_00314",20.4288153317338,43.5720083089019,22.873671902424,57.8020517259235,27.5215310627021,27.2932524280916,20.8178659793378,21.7051610366843
"PITG_00315",21.5046409934117,49.6373505187212,22.5556470915295,57.8618727843467,25.2390402176991,23.8603485478924,21.7129536703,22.9273385350577
"PITG_00319",23.8082258746033,49.251746588104,21.4803753177395,58.4473605898616,30.7062925932262,25.0814260850996,32.9104988249011,24.1640362232297
"PITG_00320",17.919629539092,52.7216287956608,19.7727514903941,62.0583705503598,25.4096785008205,20.5713735477483,17.8898432285045,18.8272930175344
"PITG_00321",23.7387347447447,55.8502028850375,23.535714065548,59.0262976941865,28.2024685972374,24.9826169626291,24.6928080101637,26.0849445818738
"PITG_00322",21.9861989102423,52.6022980978699,25.0953981402973,61.0845423556942,29.8779065847849,25.8260613488986,23.6110386798126,24.7389478292333
"PITG_00323",24.2678417640224,50.2877618610807,24.0814255544751,65.7250029855801,26.6717565107704,26.4158351706076,23.8974968945396,23.8006096763275
"PITG_00324",19.8653557168808,48.3638085369891,23.3120865603489,59.5248362105127,26.7814868806947,25.1627289523854,22.1652303668255,21.7919893100987
"PITG_00327",22.9647719016026,64.1934286718002,23.4722955858831,59.0139524026565,20.0988250889911,21.8151928346466,20.4382909282953,24.9445831278966
"PITG_00328",23.2812935239364,47.030574352339,23.547390896781,59.2597096258817,24.5692976166688,25.8217292854427,22.9687719699626,25.2311776228138
"PITG_00329",19.9090138386522,47.3961215362496,23.2510350760834,53.1115320023885,24.2394133473033,23.1061289303092,21.8554894338422,22.0689252352857
"PITG_00330",21.6241371607094,50.1777140459142,22.1038512827913,58.6949670617436,23.9745008288843,26.1934066069524,24.0532130704302,23.5209919860183
