"BL2009P4_cov.sum","IN2009T1_cov.sum","Pi1845A_cov.sum","Pi1845B_cov.sum","Pi1876_cov.sum","Pi1882_cov.sum","Pi1889_cov.sum","RS2009P1_cov.sum"
"PITG_00208",24.8289521416395,23.9357541690778,6.00035529437202,1.31756226657401,1.46686356383268,0.714705485869557,18.6288450111229,31.0263051280843
"PITG_00209",29.3715605397116,25.8807818045585,5.04820962220295,1.0132080527946,1.23190031476107,0.546315266202592,17.9553245263634,36.8293171945188
"PITG_00210",26.3131440397666,26.6113849946049,5.83858630128223,0.343567521722245,1.075552153788,0.789918127549265,19.7521774680774,36.2910349205998
"PITG_00211",29.2026362245072,25.4848833547238,4.9243506816603,0.762943715305378,0.842515475068633,0.446144755914523,15.3010481502406,39.3122892719075
"PITG_00212",21.2549778501296,28.2831585106944,6.13191235016243,1.00261431195671,2.22384726898616,0.434964850554133,17.0754108528422,37.1852600100034
"PITG_00213",29.3393422052902,21.2286157755478,5.94228822398917,0.950007805093235,2.29126426093667,0.790366141792851,16.3619654201311,34.9974066158039
"PITG_00214",23.672346007693,28.3756263373904,5.92234352948314,1.10954668872853,1.42171773479609,0.55671655416462,22.969880849841,32.5473997349032
"PITG_00215",26.9388295706588,24.8623657985492,6.54407102846313,0.930218978404957,1.34334003197167,0.751483341287605,18.3352755238775,35.3242493925967
"PITG_00216",27.742208690304,26.6703971089227,7.9863797128508,0.913302737257137,1.2817496273159,0.585275547334453,20.0259929578439,34.263055051016
"PITG_00217",27.556859684569,25.3828691660628,6.68582517338232,1.17790848835253,1.91382625974352,0.421567513481618,16.3164408082635,38.6836589134797
"PITG_00218",27.8743991941461,24.0362943781823,9.89321662676838,1.3160741611254,1.67672957173325,0.77793852759121,19.2676381548428,34.770506690379
"PITG_00219",29.4202856034909,19.7370021410798,5.39340187279542,1.07387702998814,1.64957477488798,0.734310223323856,18.8487504075105,32.4405096456005
"PITG_00220",30.8377400332719,27.6108587322205,6.53403976969264,1.02339228013557,1.34837980694177,0.697093458307384,15.0403066749958,38.9107500637206
"PITG_00221",27.4647651475367,28.8156336445712,6.06185761798528,0.984580840488635,1.10395138578508,0.870632756936262,16.4487842242577,40.1595847903189
"PITG_00222",30.5856186130308,26.058113145902,5.85195540289485,1.24931530506405,2.00579993686334,0.749416232512483,17.8834642897026,38.2516814254985
"PITG_00223",27.0284838037811,25.2503590180069,5.920167084046,0.947961556501411,1.34993711423987,0.736864728107788,18.5935262667122,37.0416185849193
"PITG_00224",28.1880812838673,23.4301637220396,6.35400658335818,0.777507248224158,1.38450052478666,0.916528401033339,19.4094291234566,36.532923305015
"PITG_00225",21.2900416811258,23.4857372156222,5.18768132606943,0.835560418164048,0.952559880015691,0.763467795862479,17.2746064367206,37.7483763344377
"PITG_00226",25.0176682607922,26.0066106376061,6.47235989804075,1.34890608784682,1.4579749584183,0.799666080496335,20.3654699923596,34.4725287467709
"PITG_00227",26.0263204046148,24.65492338924,6.67751526282002,1.04554329338819,1.58546637955765,0.483252665487634,19.4797655258761,37.0989303191501
"PITG_00228",27.0325821121361,26.3172725066635,5.3359220638524,0.634668628605188,1.10113543218566,0.718085277277123,18.0149361902266,36.328550047327
"PITG_00229",26.9672924154978,26.8161101534756,5.90525057493939,1.34680644507062,1.02373833427857,0.634189368579784,17.3205295703347,34.602485150878
"PITG_00230",27.6127270112794,22.4610332186067,7.20444560881625,0.444624328094894,1.22785127492981,0.8956177166269,21.1055971326642,36.8271403549629
"PITG_00231",28.1968508379935,26.1392112447017,5.64902827247679,0.800129219018402,1.20169142874826,0.492769060971002,18.4171823068377,33.1814447878518
"PITG_00232",26.0648140992767,28.2832575852437,7.56040084405631,1.46206347119057,2.05313062427074,0.187209141989687,15.8890560265244,31.4639584621232
"PITG_00233",26.1166884452939,23.0010191042826,5.39420321992296,0.983628352365124,1.02069625080898,0.320186124976399,16.2839101673665,39.4975211104286
"PITG_00234",24.6431649924619,24.7892057139579,5.13738627427478,0.721269106447324,0.880544436461434,0.57897242490889,19.1841952148958,33.4137032033606
"PITG_00235",30.5312499024224,32.9012462404956,5.29585503069016,0.441151477412114,1.19109659368939,0.838791987217318,18.7264548125054,36.5072335950183
"PITG_00236",25.1805872487849,27.5566212068458,6.20389682377394,0.753670619930003,1.7345793147239,0.885984357583825,18.7863620896947,30.4916393960559
"PITG_00237",29.1657734289374,30.3783076855168,6.76884900349359,0.745356939217797,1.15612098303026,0.776475617004874,18.3137535525362,44.0380749381652
"PITG_00238",23.2043456277547,27.3648325033839,7.06370427065529,1.11776486710904,1.8500256491845,0.726748364912166,21.0531677498078,34.408218692419
"PITG_00240",24.2318104123129,20.305395266265,5.12396724837,0.512156925899234,1.62437260511676,0.876794358594097,16.037033601219,12.6956677425276
"PITG_00241",26.5712834907961,19.2862262522497,5.95431685199886,1.10628672518399,1.65178297194253,0.863266980694464,15.1614456843372,7.11901786091966
"PITG_00244",26.2126742811644,22.1722401133277,5.78645900017052,0.624597890167839,0.822016720757655,0.781856289235069,17.2550920851421,36.9580711669068
"PITG_00245",23.0071447344616,17.1191591715021,5.40752326180737,1.09322659115884,1.38889255949667,0.711152091394978,16.0020067087473,33.6986233348474
"PITG_00246",34.5141644313244,33.1285061471975,20.716075303438,3.16971159071103,5.04013349480355,1.79490893567496,49.7000905314071,31.8905558485329
"PITG_00247",28.152762394326,17.29144698058,17.9850462525883,1.73601829599575,2.28189424150301,1.59448885419634,30.5276578325606,17.7189115974397
"PITG_00248",27.9277133484658,25.0533907980384,4.84737752685145,0.836540333003881,2.60061978582756,0.551088519812183,16.8386495488008,34.7784931107704
"PITG_00249",26.8268177887413,23.3827512621469,5.70838570111053,0.785178902153325,1.23171192609824,0.788952738298456,21.383337244481,34.2650101706268
"PITG_00250",24.315631262525,25.9830935915329,5.64559437482581,0.521220969713432,1.81162452322942,0.596852700004712,21.4867441971669,36.3760782387503
"PITG_00251",21.8430304190818,23.9426535492794,5.91897501668445,0.875774582987478,0.86087795094302,0.770532703584918,17.1759834637426,33.9655635005838
"PITG_00252",24.4086049587637,24.2844213862907,6.31711218459748,0.818145978015485,2.14409599390305,0.322077625868839,17.3894528377174,32.7397841747924
"PITG_00253",27.357613032403,27.1106889039695,5.17475678079148,0.733666104686898,1.81629524441204,0.598449239280259,20.9880434055755,35.6456825982905
"PITG_00254",27.2535619388959,24.7423913534278,6.7805156576023,0.719494951419029,1.46396312020563,0.624462108598743,16.3726092882202,35.2563563951038
"PITG_00255",38.0313861141523,29.7887679717453,7.09072103549634,1.04299339602405,0.911026224053444,0.390302482624682,20.5234590352714,47.0428688312568
"PITG_00256",27.9147370119966,24.8573874367381,6.58276472208274,0.778718124088535,1.97396234096504,0.647388386674765,20.654393838542,36.862466830378
"PITG_00257",26.4211580128066,23.8404637262315,5.84041644731188,1.06432938599278,1.20897878549555,0.48589958707221,19.0503911711693,37.9337524520991
"PITG_00258",31.3646229113508,29.5763826899267,6.25186403612661,0.424860634512914,1.09517478400978,0.288661362889161,22.0573530874383,49.1951390473428
"PITG_00259",24.6269361006773,30.3036330746135,6.17425338320112,0.494637349172921,1.82625199106762,0.513919107563292,20.4785298941358,40.9026199521568
"PITG_00260",26.8761069230772,27.377880822765,6.90664369585102,1.1074230883428,1.14646886407889,0.632416393103039,16.9726576408349,38.2805437120443
"PITG_00261",29.0987494725304,27.0478710476295,6.18438721058753,0.872445458095682,1.92532647146696,0.540377691733254,15.9734493251006,42.2580846646357
"PITG_00262",24.7384156427586,25.5695599585849,5.6900953378591,0.982565676842357,1.38396343259629,0.741263787731555,18.8287332495414,37.0227466294152
"PITG_00263",25.147131753649,25.4564361360127,6.2812435724033,1.05318658346883,1.46491329621172,0.715015678543658,18.1748686113083,35.2199100452783
"PITG_00264",26.8858856509335,22.5801545774504,6.00738822203371,0.933818024804838,2.07127676275479,0.544883462720458,22.0022976943895,42.1244711134041
"PITG_00265",32.4687074047304,25.7576805176021,6.4253903047408,0.74695664607813,2.1390636776955,1.03813932252182,18.9852625819218,34.7435466421837
"PITG_00266",25.6620953555371,24.5738144494646,4.66298920484206,0.38221559844195,1.53114688418234,0.522598873329034,15.017411918516,35.6164118700255
"PITG_00267",33.0983221565663,25.1486663164896,5.92620850469393,0.894293141527788,0.751141790456082,1.07134438872958,18.580797280418,39.4328662168765
"PITG_00268",32.8164153785757,22.1792214302568,4.33536525953663,0.911748930179984,1.55676770543991,0.606355054110062,18.6355162817989,40.414349949538
"PITG_00269",26.5276135668173,23.6680034119438,6.21638217890942,0.986806706384897,1.55394321100759,0.941010818290264,20.6282240609899,35.3310146930479
"PITG_00270",26.4510841220314,24.0133054646506,5.69375733561053,0.877012577251891,1.05909810330831,0.856011291930072,16.987800431527,34.9462934353449
"PITG_00271",27.253706102114,25.969059943978,5.33704842012421,1.09277223921928,1.23885550543976,0.862632641732238,16.7666358805,39.1711858659012
"PITG_00272",23.7210131345407,28.0048828762931,5.29511978430945,0.876020277125642,1.51006505995276,0.538883559667525,18.74586758617,41.3054304226466
"PITG_00273",28.6971502459304,25.5043134984113,5.06311930772547,0.885016831046392,1.24781562524882,0.867841604526907,19.1109231635656,35.910423613583
"PITG_00274",27.3654241941922,23.7573325063568,5.43710035895873,0.861421519491648,1.28187846330884,0.862738883384315,18.2124575090399,39.8338997827961
"PITG_00275",23.9898804268938,20.0797891791907,5.04056462413147,1.1672279163541,1.25783983731636,0.596334462975077,17.7590633456427,29.8264278463247
"PITG_00276",25.3623465018769,26.7975855330729,7.41022990960776,0.60126725947994,1.83921998227278,0.854753622189199,20.1653733628709,32.8739166737977
"PITG_00279",24.3982229313626,17.1446869506616,6.78867190899345,1.01565911513973,1.34288595312298,0.594816867379512,16.2162979712912,28.9978264092773
"PITG_00280",31.407535666642,24.4362966549052,5.85771369966893,0.77938984667258,1.61388165932089,0.359678917843073,17.9878231131083,38.8736304046785
"PITG_00281",27.7782868577412,24.2554210068395,5.01416576061193,0.745550771582329,1.84995152761252,0.568690554141419,15.8250958427199,41.2917079369522
"PITG_00282",27.0163128871358,25.4880948307952,4.67026699130719,1.28044738533136,0.889677003266475,0.37623485983273,20.136153780251,34.6694296385544
"PITG_00283",24.9452162316509,26.8371651046272,6.09655430471342,1.06468180407306,0.407514769533564,0.845135931870292,18.5516452624931,32.8659520207272
"PITG_00284",25.5901616562716,24.1887594564391,6.10653760459039,0.747599766238103,1.39254961284149,0.828944469329201,17.5604577109754,35.9149948042245
"PITG_00286",24.117642660319,25.9805915697578,5.73770345444167,0.903210064947787,0.877988141679604,0.748333802029137,17.393203623926,36.6973682005595
"PITG_00287",26.7400942439994,25.9663517397586,5.80301369267013,0.589169501118945,1.73766420938434,0.922544264710859,17.4448770824587,35.7083364242697
"PITG_00288",23.8724085200706,24.0252637891014,5.48642874610987,0.760044688274065,0.808614282451625,0.776714616329943,17.3859971396081,29.8613526315111
"PITG_00289",26.8135495230657,25.6586853074267,5.60440933821238,0.767225482040603,1.32646049624838,0.933089677180106,17.1854517843148,36.0226774118402
"PITG_00290",28.1068852401769,26.7236575086815,5.36145554594887,0.821319289405524,1.64480173881447,1.26501726779653,18.0961840533625,38.0201785710503
"PITG_00291",28.6867954458032,26.8172283213715,5.46941704553974,1.12713926412698,1.95911320118367,0.783310559607488,14.7810698694063,32.3255795784017
"PITG_00292",28.7693592349559,22.8881037276394,6.70652190191819,1.13815832639801,1.06904995924949,1.08176101862884,15.3225170376422,41.1926206429602
"PITG_00293",28.6183816258068,35.2091761857186,4.33395988779574,0.519593384288579,0.942669084175491,0.404064123633177,19.3880748097217,34.9989769635846
"PITG_00294",31.6824463501218,27.4170187612965,5.25756099188942,0.263057999335709,1.86167813492629,0.750550930705873,18.0276803239339,40.3588833326872
"PITG_00295",29.6051323359222,24.6327674346965,5.80178571428571,0.563555945595519,1.30975951428815,0.559022222327492,15.9748147003111,39.6902228785322
"PITG_00296",29.2708046136602,22.9952049088225,6.14044525264313,0.658324294010758,1.66171601405838,0.939362618432386,18.9044880502771,35.0368195915017
"PITG_00297",37.4674976023328,36.332504004572,9.69985477823619,1.11887914192602,1.33606208138403,0.665199341325211,19.658848973876,40.0023046722365
"PITG_00298",26.1503995872775,23.9765340882882,5.40642417598279,1.02413456111021,1.73593324056425,0.912568884360573,16.296226436399,35.6949132750672
"PITG_00299",24.7400446106837,24.8343858218049,6.3552945714539,0.968749603289937,1.55049847064372,0.716192885995389,19.3414931670816,36.110824007402
"PITG_00300",28.678609196576,22.7845276024869,4.85802322758334,0.605837091327644,1.16426689272424,0.568586557830858,16.6254240439882,36.5937816790851
"PITG_00301",28.2790216521896,27.584774631434,6.75623411776678,0.466127308872097,1.78672522337902,0.578024331771427,19.346161570322,33.9338409239685
"PITG_00302",29.4003993260233,25.7096476926585,5.68912477977805,0.949831618237621,1.46309749524469,0.419254471503857,19.4408474016419,34.9962829248728
"PITG_00303",29.9236941132156,27.4971436115964,6.63276320582526,0.762652220965785,0.846129808995453,0.664273285797801,21.2791617856908,33.9230248248589
"PITG_00304",25.4244906903932,25.607587496554,4.9443764198339,0.753397474946898,1.22395590881904,0.556976920065756,18.5038149615271,39.0384542795318
"PITG_00305",26.4136492514319,23.861094623115,5.55345277232359,0.832101743457311,1.43325452238531,0.756888001848593,20.1855563410813,37.3891436066278
"PITG_00306",26.3081121257404,23.98602427363,6.38608524445277,0.687810156411211,1.44930242402044,0.935059034422889,19.4469434153436,35.0788100945942
"PITG_00307",19.4728703547779,22.0996837841534,4.80856112685919,0.963745209782463,1.59198925364205,0.593929576921594,17.0347009105056,35.6579563548296
"PITG_00308",26.0424500536281,23.8847203263631,4.87201801962678,0.804285049512322,1.59952209478006,0.520028873202523,18.1313196033603,35.4102643354828
"PITG_00309",28.1883751654163,25.2038313420786,5.97880710450569,0.747234975584211,1.79841576134639,0.614598888059164,15.4870176765133,37.068178705021
"PITG_00310",27.2300549552168,23.6851531696598,5.58837887205009,0.911126520721716,2.04407081710863,0.671306599503023,19.359552564063,34.9388195383289
"PITG_00311",31.5791442820297,23.6427448181069,5.16077252840437,0.92358367983368,1.02357603334166,0.827173893702959,19.4551243022818,40.6938279358985
"PITG_00312",29.7789996442057,25.2506647485016,7.7703625625311,2.29410673249695,1.04710332004302,0.791868259324143,16.2638147894934,38.4109551783579
"PITG_00313",26.3250135438661,27.9416623816153,6.91461364175407,0.841927900256781,1.39525973017871,0.790954660793113,24.6501427897084,36.3164473066736
"PITG_00314",29.4600772375429,27.9539428422654,7.03961674973167,1.16150470006248,1.75755687129947,1.05626925488699,21.5566543692875,37.3203240626414
"PITG_00315",23.8230230864539,22.4633559734789,5.86646954870851,0.804731406584765,1.38164300430914,0.642593511459801,17.3037601652733,32.4375969179756
"PITG_00319",26.2496710210137,30.6635298198321,5.73506957192328,1.06464630578089,2.48373048558881,0.746218779814863,18.5902328939918,37.4213974901143
"PITG_00320",27.7637716718088,24.8558820332537,5.60720924175518,0.800471487005455,1.47305052884259,0.419602406972578,14.9992764644364,34.8743214028836
"PITG_00321",26.032292120634,24.7754067846949,6.02796552951833,0.81012011072252,1.49429431287583,0.461381205059192,18.9022557809252,34.7945869978831
"PITG_00322",24.6805842493056,23.0336823247406,5.67515460091453,0.588844386297452,1.4015098944878,0.639198282787858,18.2231759676264,31.8568107381901
"PITG_00323",26.6460701359262,23.7654435279367,6.01731374858494,0.861371412713532,0.889717549769468,0.731685291159315,19.3148110627743,35.1469159505329
"PITG_00324",24.8413148189449,24.4053172947404,4.97335459248839,0.646422717813943,1.57871417487338,0.700469385613566,15.9757808124057,34.4193562112202
"PITG_00327",30.7896284036407,29.3628664709228,5.65720293798127,1.1595009335505,1.54964138587107,1.40950066680445,18.9062527640717,39.8790110464756
