"X90128_cov.sum","F18_cov.sum","PIC99114_cov.sum","PIC99167_cov.sum","PIC99189_cov.sum","t30.4_cov.sum"
"PITG_00267",7.07992637810238,4.23185727867216,8.35421262282609,1.17583405113821,6.80211357761096,10.8921035236876
"PITG_00268",7.02619097316309,2.26567230311305,7.39482439718269,1.06531669452431,5.81560448684937,12.5452015212448
"PITG_00269",7.5126565136987,2.24733396621623,6.32429716054552,1.00865532865667,5.70775493961757,9.89300767584307
"PITG_00270",6.53399637682549,2.83194294837719,8.07981384181574,1.23694820784451,5.51658807297524,9.87928728627953
"PITG_00271",6.6761822504382,2.89074713902164,7.75080382914507,1.1308815359361,6.40782209655244,10.6355297761878
"PITG_00272",6.70571031321768,2.82865105837204,7.03317183663473,1.15538659537497,6.51414910147975,10.8281760129083
"PITG_00273",5.52934386559217,3.04906153692199,8.52274087840519,1.25929096019875,5.0424692003131,9.89711004030436
"PITG_00274",7.14551806127279,3.02258906233055,7.59739472206665,1.30559480671201,6.06200516733878,10.2834176545602
"PITG_00275",6.65062342152877,2.65215138112429,7.55435399863394,1.20364256359637,5.97872794620214,10.1604149843391
"PITG_00276",6.57758840261772,3.32025789032934,9.3897523769423,1.47589466233618,5.30887657998438,10.8195126140185
"PITG_00279",6.14117606441723,2.35297105539288,6.62784951041497,0.998619549941483,5.02378948672865,8.43691322874975
"PITG_00280",7.3351727882848,2.29004023758499,7.33289379330515,1.23712491820644,5.35621038772752,9.22930768388203
"PITG_00281",6.52590111744861,3.12269473472176,7.35719026051836,1.41763215387117,5.99728978153513,11.0179194444748
"PITG_00282",7.05957911275301,3.04844513431287,6.35438649762517,1.31440210432452,6.38761754598857,10.7454412976787
"PITG_00283",7.19067786150723,3.03882727817939,8.03241856443518,1.05739060946518,6.09403458582974,10.7205532449336
"PITG_00284",6.69115606803137,3.05104472465465,7.76615472011677,1.13627908950261,5.79037552821991,10.2486398473222
"PITG_00286",6.62415486145146,1.16990215588223,3.22133264802767,0.782926709977362,5.75927797742358,9.64774959265987
"PITG_00287",6.25666965932076,3.18013582244239,8.16117821045098,1.17123904732503,5.4891933606568,9.677629047188
"PITG_00288",6.57406355540569,5.45715972293749,14.3993672302216,2.41313192479035,6.74560461475746,13.4485952959706
"PITG_00289",7.01690277591527,2.6219569191437,6.87200848804104,0.918345459618805,5.61536485097636,9.28313957643389
"PITG_00290",8.06155113468163,2.4804376149294,9.84251197763573,1.63663295325378,5.21388485604874,10.9781564287402
"PITG_00291",7.6345827631657,2.60743606839024,6.3866525977516,1.18114119033803,6.17490219366503,10.5132805027435
"PITG_00292",6.76603913353423,2.63904442889112,5.95796590940346,1.32367344376177,6.21803236071932,10.2847965352834
"PITG_00293",7.24377104541702,2.44260959030085,8.78458633069077,1.343425095179,6.23347015065441,10.5690058360645
"PITG_00294",7.41854269122232,3.63138423587402,7.88432256680754,1.32097607640169,6.3410417421681,12.1195912837444
"PITG_00295",6.55935655218914,2.88737779920281,7.0943646060198,1.03728386424354,5.62451008810587,9.78393094234828
"PITG_00296",6.92912513547917,2.63950383397656,7.13954815239266,1.32061848057801,6.03550202619661,10.7151130734253
"PITG_00297",10.1174983658569,4.98105138605836,9.20458059262065,4.32558226535545,7.10897231857722,10.2438935724929
"PITG_00298",6.33587252037251,2.68855696459989,8.47598262855712,1.23105967087812,6.36141732015295,9.62034317330629
"PITG_00299",6.40593730655852,3.12628764246812,7.61579451413585,1.27470440597428,5.65095989749363,10.2995679421743
"PITG_00300",5.75269106225186,2.87504769046283,5.64805622802911,0.874290489365749,5.11107488208561,9.5361427776016
"PITG_00301",6.98882158596175,3.0056489861434,8.38452570293578,1.2168508540561,6.06721186989376,11.0487365718542
"PITG_00302",7.31117250585061,3.08173719261469,7.02973722567564,1.13447706041761,6.0200560399988,9.59963581612264
"PITG_00303",6.44977747817069,3.61107926097046,6.45138568326436,1.09737102747719,4.98935912378905,10.6159319980586
"PITG_00304",6.46780841405958,4.45443181064389,8.14605312437578,1.90696296984835,6.32821041655305,10.5883198289145
"PITG_00305",6.60886354954643,3.40909827725882,8.06351344311406,1.37102887894934,5.42616813334037,9.5303540528427
"PITG_00306",6.77363015075524,3.25688721834123,8.33116764878341,1.20520961322562,5.66240203984408,8.44284851110545
"PITG_00307",6.83975654834743,3.41892715905854,6.92384127927698,1.31518990449511,4.73971889452724,8.24072329957871
"PITG_00308",7.07804382334696,3.21369551978996,7.67065887180967,1.2441591466515,6.33414924941934,8.88993590899934
"PITG_00309",6.8176507547064,2.98449312949143,8.20880471554191,1.17635645957814,6.91372377946721,11.2906297432033
"PITG_00310",7.21159896081174,2.74133202597328,6.19250788401657,1.0679538248254,5.61094082357332,10.6488163191314
"PITG_00311",7.16548449180976,4.21374120705696,10.8880953646893,1.52407606004971,7.54131846899449,12.6046048528232
"PITG_00312",6.00524302583212,2.30810769764533,7.71647943758877,1.3398778697932,6.76944737098324,12.5966110036917
"PITG_00313",6.95923145455724,4.19388464039008,7.75860084783019,1.67668556385014,6.73714396600305,12.2236975820492
"PITG_00314",8.00688176100672,2.33108671166539,6.5392124199359,1.05828895310157,6.42324216922226,11.2215653781442
"PITG_00315",7.28425763178302,3.09179029633844,8.09536987041121,1.29369041264701,5.90595307632898,9.85771187346902
"PITG_00319",7.54668762237903,1.85402230049067,9.66076683049354,1.62924877175749,6.24326373339892,10.5194201643334
"PITG_00320",6.58931255268908,3.51149089351967,6.83071183261146,1.34158185062491,5.48228454198408,9.74245774119077
"PITG_00321",6.36026261456858,2.4190347900947,7.31350421151993,0.839445245715893,5.30151574280196,8.806285296276
"PITG_00322",7.25592910429253,2.6413666681724,7.91774919218946,1.12477004235161,5.8583547033255,10.4851230087077
"PITG_00323",6.32815099020462,2.96597893478893,7.76039906108992,1.21961936422291,5.50331225024131,9.84320816108405
"PITG_00324",7.06141489890035,2.5895914306021,6.5525612687616,0.983286604989334,5.66482192012394,9.69350201819238
"PITG_00327",6.92841266999521,1.7648894812358,4.23681866186423,0.809806160869026,6.04948120405323,12.0796343055111
"PITG_00328",7.18768940277853,3.04121702810624,7.88728278823855,1.26731562738241,5.97811203447083,10.3776466558912
"PITG_00329",5.6323122741572,2.28932220739923,5.61543643426987,1.06286893852687,4.21927655352583,7.53283610708945
"PITG_00330",7.39110657784209,2.7465425646226,7.71565086743654,0.960854791497674,6.14305534553776,9.44991803503475
"PITG_00331",8.76270079236119,0.600285892575242,9.83861134456567,1.29727973549846,5.38071517402248,8.36044139873103
"PITG_00332",7.13704025558696,3.07460870249609,6.83994600893012,0.964727501515748,6.25193083277522,11.1394744865509
"PITG_00333",7.13030810237906,3.03803454013531,7.11758045369515,1.19024683497459,5.71427910051313,9.96501969500688
"PITG_00334",7.07155819612388,2.89058731017334,7.56810396710213,1.16790489596174,6.2549700888916,9.82758204248268
"PITG_00335",8.50548089652226,1.89576392969319,6.33098238633779,0.932543165601782,5.78801454330526,9.53207615240153
"PITG_00336",6.52073628843068,2.868525950057,8.29967422503809,1.30560279176739,5.98703179059271,10.3815347859183
"PITG_00337",6.50292074446201,3.78971567283409,8.37466497212717,1.24044683276125,6.05628983464505,10.504335355828
"PITG_00338",6.93387670942689,4.2656664232942,8.9978081916836,1.33523870775693,5.74828607376008,9.34997907602934
"PITG_00339",6.53652675571579,2.6826985711941,7.25160186262485,0.97853297565642,5.21477006120172,9.89425488707909
"PITG_00340",9.17957989146081,0.69463164150183,1.87372994674573,0.379529578923907,7.44263715062564,9.89634783563062
"PITG_00341",6.44957105593968,2.05433448495687,9.6546834083344,1.20064962916777,5.05598818012135,9.44667065645527
"PITG_00342",6.97688102771311,4.15897003056769,17.8387211955467,1.62138597340165,5.93351949649135,9.99171000841507
"PITG_00343",7.0837975212628,3.23172368390359,18.616601501639,1.28074513345281,5.25165191399606,9.31022338042585
"PITG_00347",6.62703069333286,3.5774870446481,7.14202582267723,1.25715890259876,5.61881502644168,8.89328458741852
"PITG_00348",6.48537957301616,3.04240261248749,7.34922311031551,1.20901781740091,5.10134790955026,8.99593797776715
"PITG_00349",6.08386611375244,2.43996809501959,7.08224592968328,1.2531730817548,5.67073471708245,9.66781093573552
"PITG_00350",5.73881962819959,5.05774607116466,8.25030783014465,1.26540083749742,4.53379984353872,10.5768633634771
"PITG_00351",6.50926988597415,3.69161070552961,8.37032107283654,1.39003570544472,5.37977304146216,9.77106975321222
"PITG_00352",6.79348991740475,3.24454590760228,8.05774267159561,1.23744459998058,6.00201486483798,10.7008491676694
"PITG_00353",6.40652489363749,2.75416373886772,7.12301772094272,1.42942900726028,5.30525611513308,11.65025390303
"PITG_00354",9.5126627900827,0,4.10651967342709,1.73787444587787,6.52660638985765,9.612931106991
"PITG_00357",6.4976198430359,2.42850937139883,5.52624009772892,0.574192782140069,3.97430611493587,8.14332941034595
"PITG_00358",8.80171931671354,5.25191307909254,2.69773323985204,0.788659419015117,6.58772791896939,9.38452163018871
"PITG_00359",5.85399594421764,0.465480188823288,0.55513281443254,0.015929142268416,4.77479175802309,8.05166911738076
"PITG_00360",6.45281752769821,6.28925831594375,11.552411775528,1.95856429024345,6.58590486927122,11.7567840636389
"PITG_00361",7.2691380319399,1.79245844957034,5.78953213430659,0.733260366481096,5.60917252266584,9.83010749042715
"PITG_00362",6.87179849945619,2.05755780459383,7.20388544614367,1.29429341880673,6.20633687206334,10.8274738121806
"PITG_00363",6.41145329391245,3.63733883950634,8.2134565358217,1.38512596159794,5.60333479790333,9.27123516465377
"PITG_00364",9.3407527705843,3.19749412631666,10.3062523931457,2.99623365451621,5.84800729521962,10.4299735264504
"PITG_00366",7.39458940517897,3.77153716029465,8.48902737520598,0.201614301933595,5.5693066881379,12.7625078892689
"PITG_00368",7.20423771824372,0.110688468440995,18.3748124005678,3.01313727105367,5.7601026671586,11.2548370277603
"PITG_00369",6.86989846565215,2.65122411815132,6.14640655820298,0.950251082418092,5.41410305947414,8.88841501927525
"PITG_00370",5.895252455949,3.08033266599444,8.01398417569539,1.04266736361928,5.05384140635927,9.56104527369927
"PITG_00372",5.71559714427272,2.09749106013533,6.1510711552496,0.432806215319762,5.72968956808911,4.70711506776223
"PITG_00373",6.05728153283867,2.14556992591561,5.00020922547885,0.783343603639305,4.17506335039163,5.50982103475216
"PITG_00375",7.24448767868805,1.90572876371262,6.21597386256245,0.91919646399283,5.42713787201311,9.70334939826018
"PITG_00377",10.8624670010737,0.873366594133202,6.32802141161697,0.846502064277169,7.93646382606309,9.21786191108506
"PITG_00378",6.4754937635385,2.81671619846001,7.99723189504065,1.19590285915051,5.77162980321504,10.2216147566858
"PITG_00379",7.34225249252998,5.54227790112662,11.4605841946939,1.82596165996088,7.07216804825339,13.0325793569825
"PITG_00380",7.08331237469274,2.8951167417766,8.56813277296071,1.31594748474749,6.45775652125605,10.7985935692558
"PITG_00381",6.17234878256034,3.11462526625154,9.05787429827156,1.38109681203347,5.30258437035147,9.27046691584215
"PITG_00382",4.10693026639341,0.512464877637008,12.0596356053639,0.343036765873841,2.44962137460941,3.59057568291397
"PITG_00383",5.71941256577855,2.2468104584856,6.94758525214062,0.734605815212358,4.86879169577993,8.5299809167366
"PITG_00384",7.20926829774469,6.97128335112339,10.2883883661477,2.38609424570124,5.99187540551796,12.9648117475256
"PITG_00385",6.62526319250808,3.97202297528721,7.87166837772422,1.39030371368669,6.10223806078013,10.5436202766744
"PITG_00386",5.91862737027708,0,6.74325576373476,1.0717400613311,5.16819123402882,8.68946102959061
"PITG_00388",6.0651932939167,2.95275754511942,7.46598719071009,1.20091964629451,5.6061699639917,9.60135107642912
"PITG_00389",6.12494930330668,2.76645675888383,6.93636708690657,1.1602677970469,5.61103859139647,9.04683773945032
"PITG_00390",7.7250974908802,2.87008849995392,7.08257895364645,1.47284033380437,5.60956429099832,9.78679891619691
"PITG_00391",6.22605363984674,2.03709149487807,5.23321506495017,0.758225361796835,5.06662892202699,8.68822618974635
"PITG_00392",5.91761383242846,1.81971172431345,4.4917151894448,0.602263791970124,4.38947802971868,6.5262169246669
"PITG_00393",8.54069791193561,3.55833969593431,8.96113676108515,1.68795903493217,6.44195860173222,11.5795620641548
"PITG_00394",7.56025149931525,2.4098080108553,7.51340333705948,1.064888977695,6.04575796561744,13.1224664113126
"PITG_00395",6.50802023328255,3.6119523499405,6.91900783064326,1.18624343990658,5.26795706033219,10.1649656872825
"PITG_00396",7.16465594068948,3.0885180570086,7.22882666088513,1.12306647271498,6.0795103693425,10.4230964479224
"PITG_00397",6.84573815050374,3.30075772521763,7.14190592559005,1.26547266725144,6.40445533741133,10.1774293243669
"PITG_00398",7.64742279878803,2.47829763470061,5.79739616909926,1.21986888552698,5.57385468436634,11.4865743791114
"PITG_00399",7.50095768111806,2.8539222210073,5.54648775104364,1.42857088008643,6.87725083077103,13.0983104864624
"PITG_00400",7.74591726758187,2.90928903445923,7.38517727690855,2.19427469394109,7.93722091525896,12.4933357426489
"PITG_00401",7.24376054310031,2.8974154817913,6.95261392674775,1.16211832863601,6.15349182174918,10.8472631607805
"PITG_00402",7.46262336485717,2.80587835313448,5.14672748763096,1.2680552611652,5.736457538865,10.9959684976229
"PITG_00403",7.47997081934736,2.45029140546815,5.77794946075551,1.04805069630371,7.38490353574138,9.56900599590527
"PITG_00404",6.69301939988456,3.6167870361383,6.66031918549126,1.5510244108461,5.76914471714427,11.2726850754685
"PITG_00405",6.09935614798857,1.69626321965639,6.23024812402934,1.2926395761747,5.70100542964048,7.4439288204344
"PITG_00406",7.82639308397291,2.95756812622024,7.40022164343033,1.15123089326578,6.41752381077886,10.8952595766818
"PITG_00407",7.41233215817669,2.92309343574103,6.7415371262641,1.25878397003264,5.82349476936608,9.83128926773296
"PITG_00408",7.55592016208496,2.8104038801839,7.78565644187487,1.12394987543837,5.98618089104587,9.50521779037041
"PITG_00409",6.54846759611313,3.21644171675871,8.32069795679649,1.14262770187528,4.92486670425358,9.80196791317341
"PITG_00410",6.71359274810406,2.76222203549026,6.98701634419835,1.30290480876863,5.97530525624641,10.1860303061389
"PITG_00411",6.51504176555953,2.72892072362474,7.53077634398996,1.36802336528153,5.71157098962192,9.32607588091644
"PITG_00412",7.13598565606856,3.03776896351258,6.88886727908301,1.35897598935283,6.12694209538501,9.49833217279458
"PITG_00413",7.64582229797746,3.31904474326527,8.60777130150664,1.42301130370342,6.50780922089525,9.91293998971419
"PITG_00414",6.92163036958671,2.67129497408301,6.09688690544504,1.33008750967577,5.21887546786623,10.4304448728825
"PITG_00415",7.25241778142691,3.61049441488246,7.31914879120282,1.38671633890583,5.88932200448266,11.1030023322474
"PITG_00416",6.37431053394914,2.7119495134156,7.06205561235217,1.11659537594045,5.21078891337023,9.02330620376484
"PITG_00417",4.81189637403446,1.74615231989485,3.88713557299521,0.552347027644667,3.62330193152069,5.09424864974792
"PITG_00418",3.68305039031792,1.26325981993837,4.28547301066505,0.624845411572243,3.548071393012,4.66102093649748
"PITG_00419",4.01470346477575,1.88347736098012,5.38359573077248,0.868860376222322,3.43033654529259,5.97201569663261
"PITG_00420",6.57731313241491,1.82563180838938,5.9809111103214,1.09138265366476,4.31181973337542,8.63172498612737
"PITG_00421",5.4237161137452,2.31905183612484,6.08975003109275,0.832355795526985,3.76880391379282,6.45457225260736
"PITG_00422",5.69514199393389,1.53028330171742,4.53345549366141,0.572160193749024,4.22569115903594,7.11344790999229
"PITG_00423",6.81899316151436,2.41252823589721,6.2001380785773,1.44145116976961,5.38668047108779,8.80960286216477
"PITG_00424",7.30059608402992,2.60401696097391,7.46720855889047,1.51111299529328,5.55918539656195,10.3711105250088
"PITG_00425",6.437256528755,2.47775194072566,6.51897056765048,0.928875703663569,5.1491453868132,8.83147090377463
"PITG_00426",7.17776116914251,3.47293914368368,8.15121339084627,1.47403162994746,6.18966595345537,9.17103063784097
"PITG_00427",6.57147501871285,2.2267923950135,6.75675636121337,0.958743649963122,5.85296407694872,9.40390414187149
"PITG_00430",6.77447931596096,2.98532573184555,5.42501216727817,1.35158876269173,5.41865534702772,9.70498783164132
"PITG_00431",6.28321352009037,2.63670337258985,10.3964184777466,1.58688502527014,4.18282445847624,8.99195600413243
"PITG_00432",7.21159195004123,0.910598750447785,7.70605575205806,0.884590848343974,5.78621402279857,11.3897872901471
"PITG_00433",9.94969209756606,0.818227913962242,6.10972404172966,0.587927088506201,6.36361882269963,8.7411724173753
