"X06_3928A_cov.sum","P17777_cov.sum"
"PITG_01832",64.9546191986705,71.4324404066631
"PITG_01833",54.9278398592054,60.3813821149815
"PITG_01836",59.6456577839961,68.3713807194758
"PITG_01837",66.8971541791365,75.6679157349792
"PITG_01838",73.785452790198,73.1887881329937
"PITG_01839",63.1672649941081,70.7396101809007
"PITG_01840",64.3720414132103,67.2037093513832
"PITG_01841",57.390959002082,48.9769237228641
"PITG_01842",58.0092979232924,69.4611865909707
"PITG_01844",36.6211300616714,42.455201172595
"PITG_01845",55.5000594386213,66.0644025607903
"PITG_01846",62.0357597627179,71.9798958858621
"PITG_01847",58.0005216310037,61.305683346044
"PITG_01848",65.3478349647294,71.3387871113924
"PITG_01849",59.376547868184,73.9569692275613
"PITG_01850",66.2999397603668,71.4146443246734
"PITG_01851",66.660676900796,72.9158498845972
"PITG_01852",69.4031331712249,73.2046266575363
"PITG_01853",74.3841959294369,63.2020078747855
"PITG_01855",65.9426386721926,74.2597162202136
"PITG_01856",69.0737246105038,76.4582597748709
"PITG_01857",61.0919082884718,67.4150628467512
"PITG_01858",65.8278578871195,74.4541346012866
"PITG_01859",67.1112080231445,72.6514926681023
"PITG_01860",67.364408695053,74.7409855373608
"PITG_01862",57.9138091611508,64.6604960381119
"PITG_01864",57.326406253155,68.193226006677
"PITG_01865",75.4408977197095,82.3612302160115
"PITG_01866",53.2045301536137,67.7404029368978
"PITG_01867",35.5996702525169,43.522254955031
"PITG_01868",30.1893173581873,29.781831991302
"PITG_01869",31.8753842039924,40.3096772777922
"PITG_01870",70.424784676755,88.1094249599542
"PITG_01871",62.5447932925425,66.725353441109
"PITG_01872",69.4303369116084,79.1912570386234
"PITG_01873",65.115632721856,72.4938049563426
"PITG_01875",27.988465543267,0
"PITG_01876",63.033676091599,67.4647542804287
"PITG_01877",63.6363158763632,67.6312324045975
"PITG_01878",65.238881221022,73.5477902202605
"PITG_01879",67.3872884057186,72.7409573473602
"PITG_01880",55.1176812319168,62.0346948968324
"PITG_01881",82.922327120983,90.3156010019074
"PITG_01882",68.9437641259425,67.3584854121133
"PITG_01883",68.3527163875315,65.2895971208464
"PITG_01884",62.6316254529807,65.0463156527735
"PITG_01888",66.763917345542,91.8618802179597
"PITG_01889",81.3694447845241,107.770216227352
"PITG_01890",79.3951605136976,97.867385326562
"PITG_01891",68.4160412237894,74.5432356121099
"PITG_01892",70.5987914736393,94.2324737502922
"PITG_01893",102.290764975176,112.393353457968
"PITG_01894",59.0121171464141,86.5659896034509
"PITG_01895",66.8653690843728,71.8801207830316
"PITG_01896",67.3797604598747,70.6331959326732
"PITG_01897",66.0080145065331,71.634352571123
"PITG_01898",54.9287143180434,68.6241639416115
"PITG_01899",54.4960241516335,63.2288565760603
"PITG_01902",59.237798871059,67.8196915776987
"PITG_01903",68.9898693375681,77.288683646707
"PITG_01904",34.989317459666,54.4853283060051
"PITG_01905",27.5217405429641,41.252647024214
"PITG_01906",59.3532559373748,71.9158365403565
"PITG_01907",56.0984981441898,53.823203180185
"PITG_01908",53.9713814644994,59.7232833482856
"PITG_01909",58.6140546963007,62.8765186110044
"PITG_01910",30.6626805980152,35.2252752775702
"PITG_01911",16.9760752110989,13.7918105216881
"PITG_01912",59.483791357671,59.1808797530373
"PITG_01913",56.2659595653729,66.5530942311232
"PITG_01914",63.7608349641508,85.4221055205489
"PITG_01919",53.131591319663,66.6088076628895
"PITG_01920",58.0333773275335,66.1500762215606
"PITG_01921",68.414875052471,83.1217289343128
"PITG_01922",60.9339376211133,84.1641873828548
"PITG_01923",56.546858427321,63.9734421405886
"PITG_01924",57.1006454852049,65.5471687327705
"PITG_01925",44.2075102545425,54.188237169416
"PITG_01926",60.1949017322511,80.52941288557
"PITG_01927",58.7469367206485,48.8032584789232
"PITG_01928",68.0189172207356,80.3071705101452
"PITG_01929",65.6135551443419,73.2492424140482
"PITG_01930",62.5745213697503,95.5286758723007
"PITG_01931",65.9446127087893,105.38776062952
"PITG_01932",60.9112539191318,74.1520702360027
"PITG_01934",77.5591113855215,78.5280164937415
"PITG_01935",64.1903678456011,73.1959741366632
"PITG_01936",60.5807166256174,68.5730510292732
"PITG_01937",49.4127576546689,49.0124030894929
"PITG_01938",41.6272122916539,58.3737659126279
"PITG_01939",40.4213249562895,44.8821153307695
"PITG_01940",65.932950995581,59.0586437979661
"PITG_01941",63.5641342159416,65.0119623776868
"PITG_01942",66.8126681033404,73.5416977841609
"PITG_01943",54.4746400965082,67.2596996505847
"PITG_01944",66.9728068274336,72.2014553984339
"PITG_01945",58.7962600408604,64.0900320047934
"PITG_01946",50.8599650893481,65.6444390919743
"PITG_01947",58.77722530464,68.1036254904382
"PITG_01948",63.804572521207,74.6784619360136
"PITG_01949",69.1770028588867,67.8196915776987
"PITG_01950",64.7234957978233,71.7210447709638
"PITG_01951",50.6462669827772,69.2230359783462
"PITG_01952",71.8751691438714,82.2866998133096
"PITG_01953",64.2455644157802,72.4568210478745
"PITG_01954",64.6914176771527,77.1808935455471
"PITG_01955",69.2608471306558,75.5267438134695
"PITG_01956",63.9404687314365,64.4956719537095
"PITG_01957",57.1449502500027,62.1163248367866
"PITG_01958",70.9654090168283,76.6149452055337
"PITG_01959",69.027254862644,74.0695413238297
"PITG_01960",72.4490383909186,84.1474929321829
"PITG_01961",51.2922510198921,57.466708950437
"PITG_01962",56.8322479950542,78.8866282192634
"PITG_01963",72.9630000609356,77.9067993230034
"PITG_01964",66.576910876003,75.4413785106214
"PITG_01965",63.0571163255568,72.9079785402868
"PITG_01966",59.0964912275588,66.6291215063479
"PITG_01969",60.2028609301801,67.3564401484289
"PITG_01970",53.0759607317193,65.2812101654679
"PITG_01971",77.1426329620828,68.6084284388106
"PITG_01973",64.7860531518421,72.640551941025
"PITG_01974",62.1211169708989,66.675967142859
"PITG_01975",55.0964692015539,69.9647271658979
"PITG_01976",64.3950618749946,69.580696994445
"PITG_01977",63.085393599071,70.9162774675759
"PITG_01978",62.904804247341,71.267240195439
"PITG_01979",60.2467883222509,70.5345939483641
"PITG_01980",59.3965543526154,75.4583513329769
"PITG_01981",57.1966586511862,75.0795693336161
"PITG_01982",57.2908173627112,71.0791444223844
"PITG_01984",65.8833541902113,73.3110915197236
"PITG_01985",80.673245005231,74.1043074369553
"PITG_01986",66.9818889574546,160.145206587793
"PITG_01987",67.4386409725554,200.331018895947
"PITG_01988",63.5345984578211,69.6439379956157
"PITG_01989",44.5901080309268,49.1835700650458
"PITG_01990",53.0971571637311,61.9298119586249
"PITG_01991",65.361516649476,72.2466129079626
"PITG_01992",57.6778623282373,60.390438885771
"PITG_01993",65.1942801144937,70.0771508740994
"PITG_01994",69.3101068065494,73.8799774888047
"PITG_01995",63.687930960125,57.5186880180082
"PITG_01996",58.9367372553915,63.099530802527
"PITG_01997",54.1163793690986,70.1715222584246
"PITG_01998",62.7566460008223,70.1462918436662
"PITG_01999",70.0097147669678,71.4443583276216
"PITG_02000",63.0746966489035,73.9632288591531
"PITG_02001",55.1873385552695,70.1508963680622
"PITG_02002",66.9412848777399,72.7952326975056
"PITG_02003",61.3583791478951,62.8087345067422
"PITG_02005",69.12025921606,73.113870068964
"PITG_02007",66.4173452955931,75.8136567848615
"PITG_02008",70.0124146496875,75.5696858788439
"PITG_02009",58.6115666878344,70.4527852858527
"PITG_02010",55.3995225617545,58.7731013165223
"PITG_02011",59.9545882087482,64.0961421501286
"PITG_02016",68.4167141821747,71.4704998825563
"PITG_02017",60.2106911614762,71.7555445338739
"PITG_02018",52.6318048348091,64.7852073625683
"PITG_02019",74.6685586673962,75.7313003549441
"PITG_02020",70.9883077057342,75.3618764920396
"PITG_02021",64.5410721812938,71.9877515676558
"PITG_02022",65.7766580245405,74.6253442095729
"PITG_02023",52.4078983832688,65.2049893429072
"PITG_02024",58.4434913129191,64.8885913780741
"PITG_02026",66.0568254752266,69.4606097661532
"PITG_02027",66.8709412270156,77.3226323639178
"PITG_02028",66.7863485962522,78.4806171426692
"PITG_02029",73.3775374724299,77.6226160160567
"PITG_02030",59.7644316896243,58.6721779074063
"PITG_02031",71.6874553350772,67.0796311526202
"PITG_02032",62.1996897671137,63.1347374367292
"PITG_02033",68.0219250626232,72.5437520776909
"PITG_02034",57.1223364588192,62.3259698914158
"PITG_02035",69.2332223280314,70.3747581719203
"PITG_02036",59.1476217124725,69.3612788762683
"PITG_02037",67.1849897373416,80.5838533753475
"PITG_02038",69.6687805586782,75.9839969176194
"PITG_02039",60.5897890842428,65.5825463547443
"PITG_02040",66.3528726663059,83.7789247668933
"PITG_02041",72.4628857197942,71.6872811948312
"PITG_02042",64.5362379879338,76.2487175496362
"PITG_02043",68.8051426117085,77.2753701157757
"PITG_02044",68.5805715345685,70.8726947118839
"PITG_02045",52.8311784482736,62.6833853069134
"PITG_02046",52.5904491337751,56.6508285953083
"PITG_02047",73.3453356472337,80.6861539551136
"PITG_02048",68.3032307283304,74.1077599977715
"PITG_02049",74.2325216715421,71.2235020882438
"PITG_02050",76.4711148736728,72.8812035267697
"PITG_02051",68.8083979809945,80.9455872980343
"PITG_02052",67.695265928252,72.4325407539037
"PITG_02053",60.604107016076,57.2793717322629
"PITG_02054",56.0244140667545,63.7034024730952
"PITG_02055",52.7678294408661,63.2586111276777
"PITG_02058",43.7985043874142,63.2759364471834
"PITG_02059",39.1862863302556,55.5687333074664
"PITG_02062",5.91618856463063,3.27228110684677
"PITG_02063",31.8097075423098,31.9518015033175
"PITG_02067",28.7378141527258,18.1783803694112
"PITG_02068",24.2104891480573,19.4695156972455
"PITG_02069",23.4313044405605,15.3881962178275
"PITG_02070",29.1725750010603,9.50083281164024
"PITG_02071",58.7089270072042,73.3271957124255
"PITG_02072",53.2509403363741,71.2196299816078
"PITG_02073",62.2812256347593,76.3782746630229
"PITG_02074",57.9246261067112,74.5422409055188
"PITG_02075",57.5373149456465,75.379371955112
"PITG_02076",43.2302237625,58.4128790168877
"PITG_02077",58.9096312901128,70.0811380193319
"PITG_02078",70.8488634857687,67.8683262669994
"PITG_02079",33.7485363564946,49.4969303621006
"PITG_02080",47.6164672268987,61.5517879909503
"PITG_02081",51.6560585171691,62.9294946788299
"PITG_02082",51.8626569648662,70.5610466173865
"PITG_02083",56.550375177554,68.9992613243739
"PITG_02084",53.2818482335575,70.1119379901938
"PITG_02085",67.8673046612934,85.622229206036
"PITG_02086",51.9283481784265,65.2261738521058
"PITG_02087",60.6327490106145,75.2341675958998
"PITG_02088",57.3509206244273,72.8101631897982
"PITG_02089",52.3969472374929,69.5622591410806
"PITG_02090",58.732044198895,78.1049938658353
"PITG_02092",52.6540201265493,66.3448550097232
"PITG_02093",65.7173765134638,70.5472355277183
"PITG_02094",63.3938478205793,64.0760792744711
"PITG_02095",49.2669169566365,70.074286884602
"PITG_02096",60.735521027219,73.6286422831454
"PITG_02097",27.5157134569279,43.0954208075304
"PITG_02098",24.9019385128195,51.0960743997109
"PITG_02099",24.1928826296469,45.811675219682
"PITG_02100",26.7315735169086,65.8109470961191
"PITG_02101",25.8527030369574,56.4110279288787
"PITG_02102",33.9955986327287,64.5904453447029
"PITG_02103",33.8657933274573,61.3110972297044
"PITG_02104",28.4079110960291,31.8981423624765
"PITG_02105",51.5003477105099,65.9464923014877
"PITG_02106",63.3925360277437,76.6291256054295
"PITG_02107",45.6109840634025,63.2429707452455
"PITG_02108",52.4109117886393,70.9238415868499
"PITG_02109",46.1886379924077,60.9554547143091
"PITG_02110",63.2670466865852,75.1902929620708
"PITG_02111",53.7774022778286,64.8393999855405
"PITG_02112",49.306655575905,66.1399548810436
"PITG_02113",58.7564858014265,72.6117937894691
"PITG_02114",61.3015985753941,70.3002150921755
"PITG_02115",53.5229502330713,69.8660696253215
"PITG_02116",64.1358227138836,82.1089522657373
"PITG_02118",83.9000151158641,121.690896458956
"PITG_02119",22.9619066083927,67.7736873844848
"PITG_02120",5.21653494579437,84.4731546158802
"PITG_02122",62.5381611133621,78.4460522341638
"PITG_02123",60.8642655185735,70.5647103407292
"PITG_02124",52.4415605822158,74.8368558939422
"PITG_02126",58.8586118203396,74.3117365424314
"PITG_02127",54.0888508414895,64.0177732194394
"PITG_02128",59.2453158489563,72.0451311187878
"PITG_02129",49.8671214394517,54.4213256159136
"PITG_02131",57.128088294459,65.2287937174574
"PITG_02132",62.1633400034851,55.8075760461727
"PITG_02133",60.0261083680231,75.3677825287742
"PITG_02134",56.3720421158196,71.9619696714531
"PITG_02135",50.3450898711915,66.9788313833354
"PITG_02136",48.050955729777,69.2849369149128
"PITG_02137",66.0306804992221,73.5374061419247
"PITG_02138",48.0216703016228,66.6745474441404
"PITG_02139",54.9168387124399,72.7606208574141
"PITG_02140",52.321139606096,61.4007027211929
"PITG_02141",63.3764206637332,67.8874154286737
"PITG_02142",76.1146219155678,84.9361984385866
"PITG_02143",52.2487830948082,74.4038182981035
"PITG_02144",46.1402658462458,60.6198401882845
"PITG_02145",53.6777013175533,75.0146634026726
"PITG_02146",50.4651479897298,65.1619964731109
"PITG_02147",41.4394504017957,52.807692739308
"PITG_02148",55.6561597329662,67.8532573952518
"PITG_02149",41.078006076105,34.4299486333735
"PITG_02152",22.5056315645062,35.5800051033896
"PITG_02155",42.916908970118,65.0439772161918
"PITG_02156",56.6862943512344,68.5590601063267
"PITG_02157",55.6810603622097,61.5104905395431
"PITG_02160",30.8819268977572,44.9161683714862
"PITG_02161",58.790976284971,71.2185489890319
"PITG_02162",27.3631450203612,39.4356093248523
"PITG_02163",31.5914811612872,40.1995265381887
"PITG_02164",26.752564022382,37.7442877484955
"PITG_02165",55.492440715325,62.9632980672021
"PITG_02166",51.9543684209726,60.9555201966376
"PITG_02167",27.8272427426411,36.5790812180368
"PITG_02168",114.672447754596,139.304320783279
"PITG_02169",17.9885662788215,28.6559737215104
"PITG_02171",70.7266813743918,130.623794283945
"PITG_02172",56.2761201703821,62.0855396062132
"PITG_02174",58.0221560586077,73.5154861629582
"PITG_02175",64.6117862078706,66.6157381712485
"PITG_02177",46.6561898369936,60.273732372604
"PITG_02178",29.5764909555065,39.3010643654095
"PITG_02179",48.9099926413554,61.8384496564215
"PITG_02181",25.9012312388469,23.8717116722234
"PITG_02182",40.1284434166828,52.064983650835
"PITG_02183",29.5376169080648,47.5095280489571
"PITG_02184",38.8741814506941,48.4104474350612
"PITG_02185",44.6091945257021,53.2457202327343
"PITG_02186",23.8245569141172,20.2023237910143
"PITG_02188",55.0408691566494,8.57057800455915
"PITG_02190",35.8344674467951,43.572977451646
"PITG_02191",22.7326728885286,19.6309522374619
"PITG_02192",58.2310542873678,66.3917470608634
"PITG_02193",56.0147735214443,67.729464017905
"PITG_02194",26.8325711670902,28.7974591608884
"PITG_02195",57.2880062867769,54.1942970763729
"PITG_02196",72.189674531967,72.8636689771799
"PITG_02197",66.6392768825399,68.6665216354351
"PITG_02198",67.0093236452384,81.6004943002294
"PITG_02199",68.6306757875303,75.8718659370159
"PITG_02200",65.4488896606996,66.2254636919708
"PITG_02202",54.9750389275926,56.0789724545009
"PITG_02203",76.6387962131333,79.7727914536956
"PITG_02204",75.8795385969021,73.6931049142496
"PITG_02205",63.2079212604964,70.1519439964245
"PITG_02206",43.7316366796084,56.8740828575266
"PITG_02207",69.4189409071401,73.1173996861517
"PITG_02208",78.7204971390041,74.5187886122898
"PITG_02209",68.0249321207605,76.485545566344
"PITG_02210",65.5687465139929,65.9654498627544
"PITG_02211",62.9881439877097,53.2605862813498
"PITG_02212",68.5999980555355,70.5195643905105
"PITG_02213",74.3053905204523,77.5286094896934
"PITG_02218",78.8070972121179,128.675694862291
"PITG_02219",84.0615262586665,83.6869702926166
"PITG_02220",63.2160794505141,68.0210714323075
"PITG_02221",56.0045053049819,53.4317217704689
"PITG_02222",72.3256779229251,78.0471579883374
"PITG_02223",70.0931378994215,69.1902879792945
"PITG_02224",66.9552064799605,69.0132912333934
"PITG_02226",72.3681971499017,74.3476421146675
"PITG_02227",69.6559904781007,65.1815859525247
"PITG_02228",68.4724572506297,73.4445803674024
"PITG_02229",70.1449757840369,80.1764457158817
"PITG_02230",78.9486811800535,79.4097643269611
"PITG_02231",72.8665245572776,74.7842910820608
"PITG_02232",73.3212639398663,77.5669669231825
"PITG_02233",61.7737206271226,68.6403005115525
"PITG_02234",76.1169837131454,83.140279462019
"PITG_02237",52.9830742375335,45.2186915204796
"PITG_02238",82.0908130401812,80.6221813233548
"PITG_02239",76.8939718251011,74.9118935488931
"PITG_02240",79.8170856505993,78.4847943611926
"PITG_02241",66.5745576400734,72.4445502511368
"PITG_02242",67.9672204772089,69.6364850544737
"PITG_02243",44.1071365484367,47.7769766650403
"PITG_02244",71.6152178336499,75.2620812222034
"PITG_02245",92.8340674541804,240.764298737878
"PITG_02246",75.6325799456295,129.247283738273
"PITG_02247",67.9137223975056,71.1997107194244
"PITG_02248",83.1362925895458,77.6190304171483
"PITG_02249",87.4027173350308,81.3183326878655
"PITG_02250",77.2157312272209,80.0908720224102
"PITG_02251",71.1739424159589,76.3141281029409
"PITG_02252",63.1591520210365,66.8006933281133
"PITG_02253",70.9526873107841,67.5979429201451
"PITG_02254",77.0920066469333,80.9979068555485
"PITG_02255",53.9307017605183,55.6751939533317
"PITG_02256",72.228676630562,66.6135243625407
"PITG_02257",80.6301305280502,67.8196915776987
"PITG_02258",75.3887941903444,74.4454404944924
"PITG_02259",64.9774044834108,71.0402719429676
"PITG_02260",75.6218181163729,71.2009929082184
"PITG_02261",59.610537245323,74.3589770852494
"PITG_02262",87.9598560859504,74.2089342310586
"PITG_02263",66.729024341868,61.9887884995873
"PITG_02264",66.8959422295979,72.2139142562448
"PITG_02265",69.0967903052813,66.4154486801574
"PITG_02266",73.7045425014645,75.9759636984464
"PITG_02267",81.8324457977427,84.0247387292871
