"BL2009P4_1x.cov","BL2009P4_cov.sum","BL2009P4_cov.sd","IN2009T1_1x.cov","IN2009T1_cov.sum","IN2009T1_cov.sd","Pi1845A_1x.cov","Pi1845A_cov.sum","Pi1845A_cov.sd","Pi1845B_1x.cov","Pi1845B_cov.sum","Pi1845B_cov.sd","Pi1876_1x.cov","Pi1876_cov.sum","Pi1876_cov.sd","Pi1882_1x.cov","Pi1882_cov.sum","Pi1882_cov.sd","Pi1889_1x.cov","Pi1889_cov.sum","Pi1889_cov.sd","RS2009P1_1x.cov","RS2009P1_cov.sum","RS2009P1_cov.sd"
"PITG_21668",849,12222,8.86715542291288,1142,14487,6.31999071456751,1116,4998,4.79574847028832,520,863,1.08080130768712,710,1576,2.13707820201826,267,369,0.632018664145958,1141,15907,13.3073047627676,1142,9906,4.06981396742912
"PITG_21673",2475,65131,11.2734074366643,2470,97912,20.2779910836528,2459,42004,10.038200656392,2065,6409,2.23090500629677,2193,10438,3.05972356425638,2053,4511,1.43483190645543,2466,82471,14.6815939757443,2484,131656,29.2295561465809
"PITG_21680",555,8702,6.21877205189374,555,9987,6.96807881366165,552,2494,2.11865017647251,155,365,1.20240054337384,269,646,1.73209211746726,119,119,0.410785732716464,552,6109,5.42722964399077,554,13091,11.5867869251392
"PITG_21681",465,2230,1.72556300023471,0,0,0,442,1271,2.01124711125429,0,0,0,149,358,1.28517617085643,57,57,0.328308436330781,465,2130,2.20267559011391,438,1232,1.65301602981007
"PITG_21687",506,3519,4.95537093544156,330,445,0.828610870364729,498,2147,2.89789145325377,209,316,0.842734230795752,85,132,0.664229583779281,74,74,0.348582538954381,476,3846,6.15813509290411,453,929,1.29565769182219
"PITG_21688",2520,24447,4.21758339546782,1772,15806,7.32539930735042,1735,7717,3.21304028738606,563,810,0.683161873752808,873,1639,0.996022180411868,286,420,0.533141423723161,2059,17785,5.53736654410381,1794,15458,7.49541781631375
"PITG_21693",734,9172,7.46850967924363,551,2101,2.76177332897247,652,2587,2.76662922523698,65,65,0.28187459181845,437,970,1.46082823854269,104,104,0.346217091384335,741,6983,3.80001656872509,723,4570,4.36933005246177
"PITG_21694",730,7197,4.49667871997574,730,11284,5.16493181568655,582,3787,4.93931472578444,299,450,0.881608098380654,306,660,1.19169949952345,176,250,0.654606512917671,707,8366,7.91998288309985,730,10838,7.16116799662837
"PITG_21695",1051,10645,4.97470474807487,1063,14826,5.80194964728303,1071,10786,3.83363710051697,723,1404,1.39401607435853,583,1056,1.15341563382136,473,612,0.746446633363488,1067,18392,7.08122161668899,1066,12113,5.07485509386549
"PITG_21696",207,2053,2.80914237744698,207,1961,2.65454717467852,168,706,2.85413736339266,0,0,0,155,249,0.885367185276753,183,186,0.347456536482792,202,2163,5.41447959440023,207,4539,3.48917399430235
"PITG_21697",275,2242,3.13305047973378,260,2363,3.61484442252651,219,1209,2.96068913586969,132,167,0.703446817711456,136,294,1.24350469040653,10,10,0.18753455775321,275,2476,2.34053175974625,254,2058,4.20838421220128
"PITG_21699",482,12822,9.23672488691683,482,8325,6.20264115589939,482,1848,2.24799378874208,305,480,0.91191204535939,314,589,1.27281416559484,104,181,0.745089427067905,482,5395,5.43130527199339,482,13833,9.26210840556985
"PITG_21701",790,15751,2.65649853868777,473,1199,1.51345963753292,411,1516,3.02729768813958,200,218,0.495663115353852,160,286,0.773827875633409,137,249,0.809103559337466,545,3044,4.86796088776665,790,16896,3.98849317944585
"PITG_21702",794,7927,5.46256169479329,794,9037,3.07193526962838,780,10105,7.69842141289479,556,1239,1.48960172100903,518,2142,2.52739240771828,413,615,0.85716775755245,696,12530,11.2311419086416,616,8173,8.42791748420303
"PITG_21705",542,11605,6.35273226000166,542,10705,8.03727160310514,542,11786,9.75853230804142,505,1361,1.58168443596202,454,1989,3.79704227821425,394,877,1.41809197553208,542,19464,14.757669711047,542,15520,10.2284142573211
"PITG_21706",1376,7009,2.52742850315316,1400,9193,3.51563987561491,1219,6947,4.10631918618865,467,650,0.752799620108433,568,1130,1.11162778004143,512,646,0.684549570745741,1392,12871,5.0566876091736,1275,7378,2.82308701599925
"PITG_21708",647,14794,4.18372591416106,647,7581,3.93980236480663,530,4605,7.04662410037772,219,591,1.52134097088931,360,777,1.47941470498567,182,304,0.805517243860025,643,9712,8.53538657243668,647,16617,4.36068247560185
"PITG_21709",679,10485,7.61223321996397,679,8695,9.65376557993397,670,4543,5.80370285960469,187,187,0.447047448569863,307,613,1.26303509257289,362,729,1.30594178478334,679,11981,10.295878043105,679,10390,11.2422446235431
"PITG_21712",474,5005,2.33678461780791,121,258,1.01320000493816,180,917,3.1686134427801,152,189,0.629841485656153,84,112,0.547019340167937,0,0,0,253,1492,3.51609481121803,474,7652,3.69281478372949
"PITG_21713",330,5379,2.02514587264007,330,3197,2.89788284270869,299,4292,7.7443945565801,259,697,1.76322748693222,119,184,0.801605646676955,101,110,0.526886055904679,329,4058,5.64256968171955,330,11852,6.15593326918538
"PITG_21714",606,11683,5.62930197469047,606,8498,6.13426584582061,606,9942,8.35039847753718,494,1459,1.82739713846403,430,1120,1.6068206909073,232,282,0.64381645814732,606,11712,26.2553672413157,606,20759,6.31741065084181
"PITG_21715",1983,16286,4.82217938302403,1937,20548,7.19864255900499,1770,13974,6.19973402307101,815,1346,1.07813507179824,1069,2272,1.39918041062528,571,721,0.624405684930784,1820,19269,7.0195457082017,1228,6212,3.54967500001793
"PITG_21716",534,14395,5.757450408226,534,9551,3.38078441423672,534,5307,4.8114467706254,353,725,1.54037806365368,371,558,0.911590314315103,327,395,0.669376165092436,534,7795,4.43346398088122,534,15302,7.05946323091909
"PITG_21717",0,0,0,534,7570,2.9762831068816,534,2607,2.30732881453985,127,195,0.70881892467433,155,290,1.0543480627042,192,260,0.713588610390294,534,6867,5.89311715617364,534,10200,5.72452990538119
"PITG_21718",599,5387,4.2920111853,599,5922,4.32660751100179,592,3500,3.54268022695957,259,418,0.985095600534483,175,175,0.45513260567164,151,154,0.448720487847368,599,5895,4.798957039359,599,4963,2.78858867919553
"PITG_21720",1298,18730,5.29253122844696,1298,18748,4.49675582991066,1253,6969,3.13020391404064,688,1131,1.14402806182203,821,1458,1.09961700410644,594,755,0.721860231585904,1298,18338,8.42321069111853,1298,23193,6.18803732291667
"PITG_21723",3223,51701,5.20449334450878,1931,36528,11.2206917953298,2658,9710,2.42302210841687,1337,1606,0.656283342526676,1501,2637,1.28127595677991,637,716,0.471054872414301,3000,34434,5.66115483390454,3208,60614,9.14987585674314
"PITG_21724",2546,33461,3.94835245526883,2302,42712,9.64074498543271,2247,9421,2.74898371995609,900,1234,0.776345423773722,1243,2682,1.44808460593242,1001,1312,0.71851806459953,2374,32353,8.73070145009749,2475,30465,10.5753545849666
"PITG_21725",439,4073,2.40057816094534,439,10302,3.661246846598,320,1270,2.78366406697382,243,355,0.862627274788429,103,103,0.424247152120455,90,90,0.404170538350949,369,2936,4.87895630673983,346,1910,2.71137348341534
"PITG_21726",869,7882,3.91009535676729,869,10366,5.70386485965957,745,3260,3.6017645928041,377,565,0.924358336483208,466,1210,1.5632553007343,216,218,0.439039395354344,824,5275,4.24626673477822,703,4260,3.7595785266338
"PITG_21727",4360,67398,4.35106657095527,4308,65226,6.77088881305296,4164,22438,2.89634840255925,2026,3402,1.03147095445335,2018,3903,1.47235985131252,1420,1541,0.532863948267391,4281,52077,6.03951377938577,3944,51062,6.39377773200995
"PITG_21728",513,9561,7.36818559695859,384,1515,2.39256546776548,444,1835,2.78921212028582,331,536,0.905677417086604,406,878,1.50604390722426,327,327,0.481212262133947,513,5683,3.49745473624267,513,8578,3.19091067573911
"PITG_21734",1623,16814,10.2120639789705,1691,17071,8.47702009887574,1816,13667,6.46615425035492,917,1780,1.25553542814186,1087,2760,1.54289456890675,847,1272,0.896771795748723,2005,24339,7.69225318991578,1918,24080,6.95308890544511
"PITG_21736",359,3693,5.43263478237632,348,3574,5.49444726503068,348,2107,2.78289266328231,63,63,0.376785252090632,128,184,0.79442576077552,174,192,0.589992540887838,354,4205,6.50381014214198,367,2395,3.38322942027868
"PITG_21737",450,150169,415.377862156973,454,177700,457.145613121558,439,4260,5.32531312808038,313,456,0.963455996676352,236,11122,29.7897730939338,406,5712,15.1713931263611,456,6545,9.86900829144163,457,171446,435.952548238532
"PITG_21739",315,5233,3.56502347494491,315,7731,6.29937096965124,315,1721,2.06450913239427,110,177,0.820794351038674,122,122,0.487908595220935,152,173,0.618162732855006,315,4402,2.75067844867687,315,3598,2.20800832844568
"PITG_21740",2130,19432,3.68484721521914,1853,12801,4.74788489447975,1851,7745,2.83315739962829,888,1299,0.828902786729566,1187,2511,1.31773488271533,891,1185,0.749428915695457,2117,26461,10.6770754534904,1484,5384,2.39782915439924
"PITG_21743",747,7321,8.05094267585478,699,4408,4.43147943850007,916,4594,3.92970834986496,573,1140,1.49180323997526,330,573,0.880440827379902,147,153,0.369728964769008,985,6874,5.54987690218568,759,7204,8.13698867545309
"PITG_21744",992,13511,7.39342908132423,1048,11718,6.06427901641716,1043,13079,7.37027418539238,883,2393,2.04272635594887,416,976,1.30061285446555,316,491,0.763285808067877,1050,19245,12.995365551028,1041,10879,7.29787433749338
"PITG_21745",350,3614,5.04397608416516,366,7114,3.91696508348357,348,1494,3.58671100668808,135,149,0.564574103159126,64,128,0.760740397600494,164,164,0.497978547159058,366,5778,5.92264681879817,366,4146,4.96581622578128
"PITG_21748",1171,21121,7.52197054408607,1089,10360,6.23314294765628,1104,10462,6.21536644798222,871,1639,1.42141209539372,978,3221,2.32819924529671,738,1103,0.901514933714326,1130,29471,16.9242992840598,1181,42560,13.1891929344635
"PITG_21759",1581,38953,4.42597715009651,1581,38231,6.41965438833527,1572,9010,3.53075888963493,967,1658,1.08652559776688,1022,2414,1.52367550427583,409,565,0.662315966326432,1581,27447,7.54281018853826,1581,41261,3.68951678781586
"PITG_21761",375,2877,3.62428528820061,251,487,1.27559290328144,157,393,1.57107545167834,69,119,0.696126281903295,172,322,1.36955956593154,0,0,0,156,607,2.44428249882176,375,2977,3.14004212195143
"PITG_21762",1042,20406,3.44954522117103,1042,22053,6.78961585073408,942,3747,3.11559294141221,167,211,0.49616542327979,617,1465,1.43152482114334,295,318,0.506397131800867,1042,11129,4.24270641767647,1042,30080,5.80848063355302
"PITG_21763",1462,29542,9.67216264836445,1293,23930,10.6292772326526,1162,5043,3.49202224123916,457,469,0.484211984011067,852,1773,1.40714013913043,686,1434,1.37730299904958,1292,13651,6.37794131332925,1462,32876,10.0366628764785
"PITG_21764",690,11919,6.46316238191576,688,12509,8.6238539374335,617,2516,3.17320877144159,226,409,0.950566073892767,299,451,0.858844484815891,74,74,0.309650695370772,645,8468,6.97713212795243,690,12105,5.7841176433159
"PITG_21765",1045,13863,8.00569507522889,997,13640,8.83058070543751,944,4718,3.19262259753572,650,1080,1.05849919249982,164,294,0.741712739430926,437,478,0.571613967279952,1023,13916,7.00983677234417,1033,13385,8.47046475943639
"PITG_21766",605,7608,5.5938453790268,528,4770,5.49320785098437,407,1821,3.22499050151786,105,105,0.379038648678828,329,724,1.40221760766814,262,295,0.599609454563801,558,6967,6.39835202634684,571,5191,4.11453609261147
"PITG_21767",795,9343,4.17956279392488,391,2992,4.65369252084246,752,4763,3.81580604516031,275,661,1.28908117379873,248,280,0.555920331849497,338,338,0.494678043715706,745,8133,7.33396187716712,791,8658,4.66287649262716
"PITG_21770",812,6348,3.9879535092047,810,9129,5.53912832340632,801,5450,3.87336779195554,355,464,0.715640633991367,405,1040,1.87684808710533,289,637,1.45513270171703,820,13175,7.96338622174886,819,7949,5.55208103326978
"PITG_21772",568,16935,6.53083714714749,568,19147,6.90436927608014,558,2908,2.57304544916596,371,651,1.04979336076465,421,1140,1.48951173360961,219,451,1.11657359470564,568,9935,4.1518691708487,568,13142,4.8438198105376
"PITG_21773",1354,22741,3.70596407219409,1354,34397,4.20730530545876,1329,7227,2.55389129091724,606,1013,1.07002441208562,1142,3876,2.51975917147814,932,1400,0.955954313604508,1354,25949,9.74729755887718,1353,38171,5.72874503772742
"PITG_21776",953,67111,16.8089945855263,953,40695,9.52867004065404,893,6274,4.87141573130162,448,872,1.238440426544,775,2805,2.33913997628456,639,973,0.994512397322009,953,25929,10.9370267023333,953,33399,9.99968321559487
"PITG_21778",420,6449,3.19611207585236,420,6391,4.37155137406276,293,764,2.0762594987333,153,175,0.590463863066918,298,584,1.6392864044759,0,0,0,420,3884,4.01615105018103,420,7514,4.24965586273748
"PITG_21779",710,11638,4.0815297084939,710,15683,5.50181529975354,706,3030,2.33304432242627,403,463,0.629630190099545,475,779,1.04233001319808,209,209,0.456078620132004,688,8175,7.58825452304611,710,8854,3.46265159923113
"PITG_21780",717,12079,5.00155340789803,717,12341,5.56397240232404,715,4222,3.73101786385824,221,298,0.703289406975814,520,968,1.20932855493842,256,256,0.479462180745191,717,9726,4.79877694928315,717,12690,4.38587895140606
"PITG_21781",965,12850,4.10376320518898,965,11950,4.7580609385815,918,5425,4.0672437838266,455,740,0.983546624600531,561,1015,1.15921767081276,425,529,0.680957135782192,962,11945,4.93410342021643,965,14913,4.84374065947017
"PITG_21782",705,5614,4.66911044315257,708,8111,5.54751218803016,706,10900,8.23922246118547,567,1689,1.97116604298482,617,1767,1.65454185932755,459,698,0.856889584174278,717,13764,11.0269119108576,706,16630,10.5432100359761
"PITG_21784",1168,11281,5.39652337915591,1052,10685,6.05809837129722,1146,4458,2.68940077307941,246,246,0.391611441851584,390,689,0.950096454110705,561,1152,1.20743243191479,1266,9556,6.51421615998278,1194,14784,7.3350717703087
"PITG_21786",547,4744,3.81779615301014,541,5994,7.74666112040776,540,2870,2.81623729661059,241,452,1.16862248439883,96,235,0.980198050324483,160,160,0.453618391448604,552,8517,5.95790769290172,520,4110,4.14494283588277
"PITG_21787",834,9122,7.51877272721212,945,12809,8.87850213703256,781,11681,13.0197841358293,515,2405,3.50730753853298,439,1535,2.26095267616466,348,827,1.65807781568481,733,15277,17.0229442747694,924,20768,17.3198808023348
"PITG_21788",835,6042,3.44268750865789,886,10843,2.07942586718081,720,4957,6.17883540097124,291,514,0.93144100968155,413,747,1.3758173748279,288,288,0.468660487110769,780,6815,7.79373074795203,611,1438,1.79518826214909
"PITG_21789",521,11687,6.52419035561117,521,11248,6.36216276241835,503,3686,3.16898449343351,223,311,0.76126802918193,405,1714,2.39359565557961,176,401,1.32459053508401,521,11110,6.07551523966753,521,16955,7.21926886226402
"PITG_21794",586,2311,2.20685958707489,683,11922,8.45146467326093,542,3006,4.60556832791621,109,170,0.605069827563764,314,479,1.01677197077358,50,107,0.600875691459906,588,4863,6.70362916522348,657,3615,4.16546245778236
"PITG_21802",3033,97732,10.0947577113157,3033,113464,11.2639182037419,2380,12539,4.35043080229049,1099,1511,0.847594770655717,2016,5995,2.07775454936875,1487,2658,1.1801227261149,3026,46624,8.63944943710219,3033,88660,9.14454535660805
"PITG_21806",1812,33113,4.37884841025135,1812,16200,2.89628972213753,1610,8271,3.43781592508287,916,1507,1.06333443532971,994,1919,1.30722022615687,611,752,0.631368361266734,1812,23235,6.48517547077802,1812,40091,4.30969540959506
"PITG_21807",2911,52566,4.49582870292397,2911,36468,3.76315670822226,2760,13111,2.93255835019138,1345,2019,0.907901525326022,1290,2352,1.11867236931829,830,1169,0.751070880612848,2911,31725,4.73409443152431,2911,58329,4.92545525604193
"PITG_21810",356,9131,3.99757304914778,356,8700,8.35306141895533,356,2247,3.13291946347407,92,110,0.561715771831361,298,1157,2.4093421462019,263,492,1.15556820219151,356,8493,8.12537215966305,356,12634,10.0111142541156
"PITG_21811",378,4484,5.35202348031196,353,5191,9.60106277653819,354,1339,2.01573567756564,80,80,0.409012471416166,286,655,1.85839069845357,78,78,0.405220449236554,378,5529,6.60568133455184,378,6983,8.94964330301983
"PITG_21812",2267,51583,6.18723216729851,2267,56994,7.56951054353211,1967,10187,3.39881198134052,735,946,0.655360868994692,1373,3704,1.99581625711769,1108,1796,0.914997952932373,2182,38294,10.076024392262,2267,42465,4.51040460984397
"PITG_21813",1672,19481,10.6558034026911,1717,13703,7.76473006836887,2021,7713,3.21025315399729,467,573,0.530880316111458,1043,1771,1.01699790685853,968,1147,0.619922786865029,2419,23698,5.88834862866063,1769,13028,6.92794776518897
"PITG_21816",1378,24836,8.64324247743146,1358,11587,5.57507864283817,1254,6526,3.26083343621142,658,1276,1.09431435871668,520,1095,1.10100019165596,364,418,0.524433264248852,1421,16460,6.90294693201642,1386,21394,6.88294368607509
"PITG_21819",433,8900,10.0513746734338,432,8141,8.56787083023847,437,6099,9.61614511251654,291,463,0.944447758606893,439,2999,4.2073880974437,405,1452,2.15256308602543,439,10593,10.8261056770091,439,12070,6.3565548383905
"PITG_21820",643,11099,9.14404109447583,647,14706,17.7566617112593,634,3921,4.67485543516153,256,271,0.537736857445527,528,2043,3.28810705211532,343,553,0.997455400788508,627,10193,8.799175673643,648,18640,14.2712502894187
"PITG_21821",495,7670,4.9285866476707,445,4596,5.29395736115942,494,3236,3.10447586827757,328,759,1.53184813361294,259,566,1.32005410392138,252,349,0.775298523852458,495,6653,4.41473240237718,495,7073,5.1921945640031
"PITG_21827",730,11651,3.2676340100448,730,11054,3.19017343286339,730,4062,2.61877623871936,423,823,1.2761138144704,314,544,1.67717192036179,190,300,0.737690319789413,730,9571,5.34951407723228,730,14511,5.40894819690499
"PITG_21828",836,14179,5.80931498207691,836,13712,4.62108639244777,808,3772,2.56528654718957,406,728,1.03937328358136,596,1424,1.5524485670401,410,499,0.673850241785228,836,12798,10.3123888048692,836,21333,9.55455378536423
"PITG_21829",786,10571,4.07391334057126,786,9045,2.82176576566371,728,3674,3.45537905506632,413,739,1.26500651665199,378,886,1.52986296946394,257,287,0.555464841894048,786,10416,4.35526215689624,786,14363,8.13768379442993
"PITG_21835",755,10722,1.95621795674528,755,20059,5.44556338606346,90,124,0.477107827880162,19,19,0.156731597029682,20,40,0.321387894373528,0,0,0,130,221,0.857414172592131,752,6538,3.25313924713748
"PITG_21836",674,18796,5.00808117630328,674,13044,5.23702081424884,442,2090,3.08934310349426,345,752,1.3892889421882,252,329,0.769404783850583,25,25,0.189127582969866,629,5414,9.46968902611261,674,11706,5.65668978626281
